construct_id,construct_family,county_fips,county_name,year,annual_event_count,annual_classified_day_count,longest_event_duration_days,first_event_start_date,last_event_end_date,imputed_classified_day_count,valid_daily_observation_count,annual_classification_rate_per_1000,HWN_annual_event_count,HWF_annual_days_in_events,HWD_longest_event_duration_days
ABS_TX_A90_D3,absolute,48457,Tyler,2017,7,69,21,2017-06-14,2017-09-29,0,365,189.041,7,69,21
ABS_TX_A90_D3,absolute,48457,Tyler,2018,10,106,23,2018-05-13,2018-09-20,0,365,290.411,10,106,23
ABS_TX_A90_D3,absolute,48457,Tyler,2019,10,94,28,2019-05-25,2019-10-06,0,365,257.534,10,94,28
ABS_TX_A90_D3,absolute,48457,Tyler,2020,7,91,46,2020-05-19,2020-09-16,0,366,248.634,7,91,46
ABS_TX_A90_D3,absolute,48457,Tyler,2021,8,78,24,2021-06-08,2021-09-21,0,365,213.699,8,78,24
ABS_TX_A90_D3,absolute,48457,Tyler,2022,9,109,34,2022-05-08,2022-09-26,0,365,298.63,9,109,34
ABS_TX_A90_D3,absolute,48457,Tyler,2023,4,121,99,2023-05-28,2023-10-02,0,365,331.507,4,121,99
ABS_TX_A90_D3,absolute,48457,Tyler,2024,12,97,32,2024-05-24,2024-10-15,0,366,265.027,12,97,32
ABS_TX_A90_D3,absolute,48457,Tyler,2025,13,121,20,2025-05-15,2025-10-16,0,365,331.507,13,121,20
ABS_TX_A90_D3,absolute,48459,Upshur,2015,8,80,47,2015-06-06,2015-10-15,0,365,219.178,8,80,47
ABS_TX_A90_D3,absolute,48459,Upshur,2016,7,92,44,2016-06-08,2016-09-25,0,366,251.366,7,92,44
ABS_TX_A90_D3,absolute,48459,Upshur,2017,4,45,23,2017-06-14,2017-09-25,0,365,123.288,4,45,23
ABS_TX_A90_D3,absolute,48459,Upshur,2018,9,100,20,2018-05-16,2018-09-21,0,365,273.973,9,100,20
ABS_TX_A90_D3,absolute,48459,Upshur,2019,8,82,45,2019-06-21,2019-10-03,0,365,224.658,8,82,45
ABS_TX_A90_D3,absolute,48459,Upshur,2020,8,61,13,2020-06-04,2020-09-01,0,366,166.667,8,61,13
ABS_TX_A90_D3,absolute,48459,Upshur,2021,7,59,22,2021-06-09,2021-09-10,0,365,161.644,7,59,22
ABS_TX_A90_D3,absolute,48459,Upshur,2022,4,83,50,2022-05-30,2022-09-25,0,365,227.397,4,83,50
ABS_TX_A90_D3,absolute,48459,Upshur,2023,4,95,60,2023-06-15,2023-10-03,0,365,260.274,4,95,60
ABS_TX_A90_D3,absolute,48459,Upshur,2024,7,72,34,2024-06-06,2024-09-22,0,366,196.721,7,72,34
ABS_TX_A90_D3,absolute,48459,Upshur,2025,5,76,24,2025-06-17,2025-09-23,0,365,208.219,5,76,24
ABS_TX_A90_D3,absolute,48461,Upton,2015,7,100,55,2015-05-08,2015-10-01,0,365,273.973,7,100,55
ABS_TX_A90_D3,absolute,48461,Upton,2016,10,93,44,2016-04-25,2016-10-20,0,366,254.098,10,93,44
ABS_TX_A90_D3,absolute,48461,Upton,2017,11,97,22,2017-05-17,2017-09-22,0,365,265.753,11,97,22
ABS_TX_A90_D3,absolute,48461,Upton,2018,6,107,25,2018-05-07,2018-09-03,1,365,293.151,6,107,25
ABS_TX_A90_D3,absolute,48461,Upton,2019,6,107,63,2019-05-28,2019-09-28,0,365,293.151,6,107,63
ABS_TX_A90_D3,absolute,48461,Upton,2020,8,122,94,2020-05-01,2020-10-12,2,366,333.333,8,122,94
ABS_TX_A90_D3,absolute,48461,Upton,2021,10,122,34,2021-04-09,2021-10-13,3,365,334.247,10,122,34
ABS_TX_A90_D3,absolute,48461,Upton,2022,10,126,74,2022-03-27,2022-09-26,13,365,345.205,10,126,74
ABS_TX_A90_D3,absolute,48461,Upton,2023,5,118,77,2023-05-05,2023-09-30,31,365,323.288,5,118,77
ABS_TX_A90_D3,absolute,48461,Upton,2024,10,127,33,2024-04-20,2024-10-26,79,366,346.995,10,127,33
ABS_TX_A90_D3,absolute,48461,Upton,2025,9,109,53,2025-05-12,2025-10-04,69,365,298.63,9,109,53
ABS_TX_A90_D3,absolute,48463,Uvalde,2015,5,92,67,2015-06-10,2015-10-14,2,365,252.055,5,92,67
ABS_TX_A90_D3,absolute,48463,Uvalde,2016,10,84,28,2016-05-26,2016-10-19,0,366,229.508,10,84,28
ABS_TX_A90_D3,absolute,48463,Uvalde,2017,6,99,24,2017-06-05,2017-09-24,0,365,271.233,6,99,24
ABS_TX_A90_D3,absolute,48463,Uvalde,2018,7,105,32,2018-05-11,2018-09-02,0,365,287.671,7,105,32
ABS_TX_A90_D3,absolute,48463,Uvalde,2019,6,120,66,2019-05-22,2019-10-06,20,365,328.767,6,120,66
ABS_TX_A90_D3,absolute,48463,Uvalde,2020,10,111,69,2020-03-24,2020-10-15,3,366,303.279,10,111,69
ABS_TX_A90_D3,absolute,48463,Uvalde,2021,7,89,37,2021-04-06,2021-09-21,0,365,243.836,7,89,37
ABS_TX_A90_D3,absolute,48463,Uvalde,2022,10,121,33,2022-04-22,2022-09-26,2,365,331.507,10,121,33
ABS_TX_A90_D3,absolute,48463,Uvalde,2023,5,111,45,2023-06-08,2023-10-01,5,365,304.11,5,111,45
ABS_TX_A90_D3,absolute,48463,Uvalde,2024,9,123,34,2024-05-18,2024-10-13,1,366,336.066,9,123,34
ABS_TX_A90_D3,absolute,48463,Uvalde,2025,15,139,36,2025-03-12,2025-10-12,5,365,380.822,15,139,36
ABS_TX_A90_D3,absolute,48465,Val Verde,2015,4,119,93,2015-06-06,2015-10-14,0,365,326.027,4,119,93
ABS_TX_A90_D3,absolute,48465,Val Verde,2016,6,102,70,2016-05-25,2016-10-18,0,366,278.689,6,102,70
ABS_TX_A90_D3,absolute,48465,Val Verde,2017,5,121,64,2017-05-02,2017-09-24,0,365,331.507,5,121,64
ABS_TX_A90_D3,absolute,48465,Val Verde,2018,6,118,48,2018-05-02,2018-09-03,0,365,323.288,6,118,48
ABS_TX_A90_D3,absolute,48465,Val Verde,2019,6,146,115,2019-04-08,2019-10-11,0,365,400.0,6,146,115
ABS_TX_A90_D3,absolute,48465,Val Verde,2020,8,143,98,2020-04-20,2020-10-21,0,366,390.71,8,143,98
ABS_TX_A90_D3,absolute,48465,Val Verde,2021,8,139,60,2021-04-07,2021-10-26,0,365,380.822,8,139,60
ABS_TX_A90_D3,absolute,48465,Val Verde,2022,10,137,81,2022-03-26,2022-09-26,0,365,375.342,10,137,81
ABS_TX_A90_D3,absolute,48465,Val Verde,2023,4,133,123,2023-04-02,2023-10-21,0,365,364.384,4,133,123
ABS_TX_A90_D3,absolute,48465,Val Verde,2024,13,167,39,2024-04-13,2024-10-28,0,366,456.284,13,167,39
ABS_TX_A90_D3,absolute,48465,Val Verde,2025,15,171,48,2025-03-12,2025-10-20,0,365,468.493,15,171,48
ABS_TX_A90_D3,absolute,48467,Van Zandt,2015,10,89,42,2015-06-07,2015-10-16,0,365,243.836,10,89,42
ABS_TX_A90_D3,absolute,48467,Van Zandt,2016,7,91,40,2016-06-08,2016-09-25,1,366,248.634,7,91,40
ABS_TX_A90_D3,absolute,48467,Van Zandt,2017,12,59,13,2017-06-15,2017-09-27,0,365,161.644,12,59,13
ABS_TX_A90_D3,absolute,48467,Van Zandt,2018,8,105,39,2018-05-17,2018-09-21,0,365,287.671,8,105,39
ABS_TX_A90_D3,absolute,48467,Van Zandt,2019,8,88,23,2019-06-20,2019-10-07,0,365,241.096,8,88,23
ABS_TX_A90_D3,absolute,48467,Van Zandt,2020,5,75,28,2020-06-04,2020-09-02,0,366,204.918,5,75,28
ABS_TX_A90_D3,absolute,48467,Van Zandt,2021,7,63,23,2021-06-14,2021-09-21,1,365,172.603,7,63,23
ABS_TX_A90_D3,absolute,48467,Van Zandt,2022,6,94,70,2022-06-06,2022-09-26,0,365,257.534,6,94,70
ABS_TX_A90_D3,absolute,48467,Van Zandt,2023,7,96,56,2023-06-16,2023-10-02,0,365,263.014,7,96,56
ABS_TX_A90_D3,absolute,48467,Van Zandt,2024,9,78,18,2024-06-07,2024-09-23,0,366,213.115,9,78,18
ABS_TX_A90_D3,absolute,48467,Van Zandt,2025,11,67,18,2025-06-19,2025-10-09,0,365,183.562,11,67,18
ABS_TX_A90_D3,absolute,48469,Victoria,2015,8,96,48,2015-06-07,2015-10-16,0,365,263.014,8,96,48
ABS_TX_A90_D3,absolute,48469,Victoria,2016,5,105,66,2016-06-11,2016-10-19,0,366,286.885,5,105,66
ABS_TX_A90_D3,absolute,48469,Victoria,2017,5,95,57,2017-06-03,2017-09-21,0,365,260.274,5,95,57
ABS_TX_A90_D3,absolute,48469,Victoria,2018,6,111,57,2018-05-13,2018-09-22,0,365,304.11,6,111,57
ABS_TX_A90_D3,absolute,48469,Victoria,2019,4,123,82,2019-05-31,2019-10-07,0,365,336.986,4,123,82
ABS_TX_A90_D3,absolute,48469,Victoria,2020,6,104,40,2020-05-18,2020-10-13,0,366,284.153,6,104,40
ABS_TX_A90_D3,absolute,48469,Victoria,2021,5,84,37,2021-06-09,2021-09-21,0,365,230.137,5,84,37
ABS_TX_A90_D3,absolute,48469,Victoria,2022,7,141,50,2022-05-06,2022-10-16,0,365,386.301,7,141,50
ABS_TX_A90_D3,absolute,48469,Victoria,2023,1,120,120,2023-06-07,2023-10-04,0,365,328.767,1,120,120
ABS_TX_A90_D3,absolute,48469,Victoria,2024,6,134,36,2024-05-19,2024-10-28,0,366,366.12,6,134,36
ABS_TX_A90_D3,absolute,48469,Victoria,2025,8,130,43,2025-05-13,2025-10-21,0,365,356.164,8,130,43
ABS_TX_A90_D3,absolute,48471,Walker,2015,7,100,52,2015-06-06,2015-10-16,0,365,273.973,7,100,52
ABS_TX_A90_D3,absolute,48471,Walker,2016,7,81,43,2016-06-09,2016-09-20,0,366,221.311,7,81,43
ABS_TX_A90_D3,absolute,48471,Walker,2017,5,61,21,2017-06-11,2017-08-24,0,365,167.123,5,61,21
ABS_TX_A90_D3,absolute,48471,Walker,2018,7,104,32,2018-05-16,2018-09-21,0,365,284.932,7,104,32
ABS_TX_A90_D3,absolute,48471,Walker,2019,9,99,54,2019-05-24,2019-10-06,0,365,271.233,9,99,54
ABS_TX_A90_D3,absolute,48471,Walker,2020,7,94,43,2020-05-19,2020-09-14,0,366,256.831,7,94,43
ABS_TX_A90_D3,absolute,48471,Walker,2021,7,83,39,2021-06-08,2021-09-21,0,365,227.397,7,83,39
ABS_TX_A90_D3,absolute,48471,Walker,2022,8,112,48,2022-05-08,2022-09-26,0,365,306.849,8,112,48
ABS_TX_A90_D3,absolute,48471,Walker,2023,2,111,96,2023-06-08,2023-10-02,0,365,304.11,2,111,96
ABS_TX_A90_D3,absolute,48471,Walker,2024,11,85,29,2024-05-19,2024-10-15,0,366,232.24,11,85,29
ABS_TX_A90_D3,absolute,48471,Walker,2025,13,113,24,2025-05-14,2025-10-09,0,365,309.589,13,113,24
ABS_TX_A90_D3,absolute,48473,Waller,2015,7,98,48,2015-06-06,2015-10-16,98,365,268.493,7,98,48
ABS_TX_A90_D3,absolute,48473,Waller,2016,5,100,68,2016-06-08,2016-10-19,100,366,273.224,5,100,68
ABS_TX_A90_D3,absolute,48473,Waller,2017,5,86,40,2017-06-11,2017-09-25,86,365,235.616,5,86,40
ABS_TX_A90_D3,absolute,48473,Waller,2018,8,109,32,2018-05-13,2018-10-06,109,365,298.63,8,109,32
ABS_TX_A90_D3,absolute,48473,Waller,2019,7,107,54,2019-06-01,2019-10-06,107,365,293.151,7,107,54
ABS_TX_A90_D3,absolute,48473,Waller,2020,4,89,39,2020-06-04,2020-09-08,89,366,243.169,4,89,39
ABS_TX_A90_D3,absolute,48473,Waller,2021,6,76,37,2021-06-09,2021-09-21,76,365,208.219,6,76,37
ABS_TX_A90_D3,absolute,48473,Waller,2022,7,130,81,2022-05-07,2022-09-27,130,365,356.164,7,130,81
ABS_TX_A90_D3,absolute,48473,Waller,2023,2,114,98,2023-06-08,2023-10-02,114,365,312.329,2,114,98
ABS_TX_A90_D3,absolute,48473,Waller,2024,9,118,32,2024-05-19,2024-10-15,118,366,322.404,9,118,32
ABS_TX_A90_D3,absolute,48473,Waller,2025,10,130,52,2025-05-13,2025-10-11,130,365,356.164,10,130,52
ABS_TX_A90_D3,absolute,48475,Ward,2015,10,96,51,2015-05-07,2015-10-02,0,365,263.014,10,96,51
ABS_TX_A90_D3,absolute,48475,Ward,2016,8,95,46,2016-04-24,2016-10-17,0,366,259.563,8,95,46
ABS_TX_A90_D3,absolute,48475,Ward,2017,10,104,22,2017-03-19,2017-09-22,1,365,284.932,10,104,22
ABS_TX_A90_D3,absolute,48475,Ward,2018,8,111,25,2018-05-06,2018-10-05,0,365,304.11,8,111,25
ABS_TX_A90_D3,absolute,48475,Ward,2019,5,119,89,2019-04-27,2019-10-03,0,365,326.027,5,119,89
ABS_TX_A90_D3,absolute,48475,Ward,2020,9,134,95,2020-04-26,2020-10-11,0,366,366.12,9,134,95
ABS_TX_A90_D3,absolute,48475,Ward,2021,12,112,34,2021-04-25,2021-10-10,0,365,306.849,12,112,34
ABS_TX_A90_D3,absolute,48475,Ward,2022,9,120,74,2022-03-27,2022-09-21,0,365,328.767,9,120,74
ABS_TX_A90_D3,absolute,48475,Ward,2023,6,123,77,2023-05-04,2023-09-30,0,365,336.986,6,123,77
ABS_TX_A90_D3,absolute,48475,Ward,2024,9,134,38,2024-04-13,2024-10-15,0,366,366.12,9,134,38
ABS_TX_A90_D3,absolute,48475,Ward,2025,13,115,53,2025-04-27,2025-10-03,0,365,315.068,13,115,53
ABS_TX_A90_D3,absolute,48477,Washington,2015,8,107,49,2015-06-03,2015-10-17,0,365,293.151,8,107,49
ABS_TX_A90_D3,absolute,48477,Washington,2016,6,105,50,2016-06-08,2016-10-19,0,366,286.885,6,105,50
ABS_TX_A90_D3,absolute,48477,Washington,2017,6,87,40,2017-06-11,2017-09-26,0,365,238.356,6,87,40
ABS_TX_A90_D3,absolute,48477,Washington,2018,8,114,32,2018-05-16,2018-10-07,0,365,312.329,8,114,32
ABS_TX_A90_D3,absolute,48477,Washington,2019,7,104,54,2019-06-01,2019-10-06,0,365,284.932,7,104,54
ABS_TX_A90_D3,absolute,48477,Washington,2020,6,87,30,2020-05-19,2020-09-02,0,366,237.705,6,87,30
ABS_TX_A90_D3,absolute,48477,Washington,2021,5,79,37,2021-06-08,2021-09-22,0,365,216.438,5,79,37
ABS_TX_A90_D3,absolute,48477,Washington,2022,5,135,95,2022-05-07,2022-09-28,0,365,369.863,5,135,95
ABS_TX_A90_D3,absolute,48477,Washington,2023,4,116,69,2023-06-09,2023-10-22,0,365,317.808,4,116,69
ABS_TX_A90_D3,absolute,48477,Washington,2024,9,118,30,2024-05-18,2024-10-15,0,366,322.404,9,118,30
ABS_TX_A90_D3,absolute,48477,Washington,2025,10,122,43,2025-05-14,2025-10-11,1,365,334.247,10,122,43
ABS_TX_A90_D3,absolute,48479,Webb,2015,7,145,99,2015-04-24,2015-10-15,0,365,397.26,7,145,99
ABS_TX_A90_D3,absolute,48479,Webb,2016,11,154,71,2016-03-13,2016-11-03,0,366,420.765,11,154,71
ABS_TX_A90_D3,absolute,48479,Webb,2017,10,152,70,2017-02-22,2017-11-07,0,365,416.438,10,152,70
ABS_TX_A90_D3,absolute,48479,Webb,2018,7,146,79,2018-03-17,2018-10-08,0,365,400.0,7,146,79
ABS_TX_A90_D3,absolute,48479,Webb,2019,5,162,112,2019-04-08,2019-10-21,0,365,443.836,5,162,112
ABS_TX_A90_D3,absolute,48479,Webb,2020,13,160,40,2020-03-12,2020-10-23,0,366,437.158,13,160,40
ABS_TX_A90_D3,absolute,48479,Webb,2021,11,170,73,2021-03-10,2021-10-26,0,365,465.753,11,170,73
ABS_TX_A90_D3,absolute,48479,Webb,2022,9,174,80,2022-03-25,2022-10-16,0,365,476.712,9,174,80
ABS_TX_A90_D3,absolute,48479,Webb,2023,11,172,85,2023-02-28,2023-10-29,0,365,471.233,11,172,85
ABS_TX_A90_D3,absolute,48479,Webb,2024,8,195,76,2024-03-13,2024-11-04,1,366,532.787,8,195,76
ABS_TX_A90_D3,absolute,48479,Webb,2025,10,209,117,2025-02-07,2025-11-19,0,365,572.603,10,209,117
ABS_TX_A90_D3,absolute,48481,Wharton,2015,8,99,48,2015-06-05,2015-10-16,0,365,271.233,8,99,48
ABS_TX_A90_D3,absolute,48481,Wharton,2016,7,106,50,2016-06-07,2016-10-20,0,366,289.617,7,106,50
ABS_TX_A90_D3,absolute,48481,Wharton,2017,8,88,36,2017-06-12,2017-10-04,0,365,241.096,8,88,36
ABS_TX_A90_D3,absolute,48481,Wharton,2018,7,109,33,2018-05-13,2018-10-07,0,365,298.63,7,109,33
ABS_TX_A90_D3,absolute,48481,Wharton,2019,6,104,54,2019-05-31,2019-10-07,0,365,284.932,6,104,54
ABS_TX_A90_D3,absolute,48481,Wharton,2020,6,81,22,2020-06-05,2020-10-13,0,366,221.311,6,81,22
ABS_TX_A90_D3,absolute,48481,Wharton,2021,7,83,37,2021-06-09,2021-09-22,0,365,227.397,7,83,37
ABS_TX_A90_D3,absolute,48481,Wharton,2022,9,132,49,2022-05-06,2022-10-14,0,365,361.644,9,132,49
ABS_TX_A90_D3,absolute,48481,Wharton,2023,1,119,119,2023-06-08,2023-10-04,0,365,326.027,1,119,119
ABS_TX_A90_D3,absolute,48481,Wharton,2024,11,124,28,2024-05-19,2024-10-28,0,366,338.798,11,124,28
ABS_TX_A90_D3,absolute,48481,Wharton,2025,10,130,34,2025-05-15,2025-10-21,0,365,356.164,10,130,34
ABS_TX_A90_D3,absolute,48483,Wheeler,2015,11,65,15,2015-06-10,2015-09-19,10,365,178.082,11,65,15
ABS_TX_A90_D3,absolute,48483,Wheeler,2016,9,71,35,2016-06-10,2016-10-18,5,366,193.989,9,71,35
ABS_TX_A90_D3,absolute,48483,Wheeler,2017,7,54,23,2017-06-10,2017-09-23,5,365,147.945,7,54,23
ABS_TX_A90_D3,absolute,48483,Wheeler,2018,10,92,22,2018-05-07,2018-09-21,5,365,252.055,10,92,22
ABS_TX_A90_D3,absolute,48483,Wheeler,2019,7,88,34,2019-06-20,2019-09-28,88,365,241.096,7,88,34
ABS_TX_A90_D3,absolute,48483,Wheeler,2020,6,98,68,2020-05-01,2020-09-27,98,366,267.76,6,98,68
ABS_TX_A90_D3,absolute,48483,Wheeler,2021,10,76,16,2021-06-08,2021-10-10,76,365,208.219,10,76,16
ABS_TX_A90_D3,absolute,48483,Wheeler,2022,8,104,49,2022-05-07,2022-09-22,104,365,284.932,8,104,49
ABS_TX_A90_D3,absolute,48483,Wheeler,2023,8,97,35,2023-05-06,2023-09-30,97,365,265.753,8,97,35
ABS_TX_A90_D3,absolute,48483,Wheeler,2024,10,96,20,2024-05-19,2024-10-13,96,366,262.295,10,96,20
ABS_TX_A90_D3,absolute,48483,Wheeler,2025,7,73,23,2025-06-01,2025-10-04,73,365,200.0,7,73,23
ABS_TX_A90_D3,absolute,48485,Wichita,2015,9,90,22,2015-06-07,2015-10-15,0,365,246.575,9,90,22
ABS_TX_A90_D3,absolute,48485,Wichita,2016,5,92,65,2016-06-08,2016-09-22,0,366,251.366,5,92,65
ABS_TX_A90_D3,absolute,48485,Wichita,2017,12,72,22,2017-05-25,2017-09-23,0,365,197.26,12,72,22
ABS_TX_A90_D3,absolute,48485,Wichita,2018,7,98,41,2018-05-25,2018-09-20,0,365,268.493,7,98,41
ABS_TX_A90_D3,absolute,48485,Wichita,2019,8,87,32,2019-06-18,2019-09-29,0,365,238.356,8,87,32
ABS_TX_A90_D3,absolute,48485,Wichita,2020,7,76,26,2020-05-01,2020-08-31,0,366,207.65,7,76,26
ABS_TX_A90_D3,absolute,48485,Wichita,2021,9,86,33,2021-06-08,2021-10-10,0,365,235.616,9,86,33
ABS_TX_A90_D3,absolute,48485,Wichita,2022,9,121,53,2022-05-07,2022-10-23,0,365,331.507,9,121,53
ABS_TX_A90_D3,absolute,48485,Wichita,2023,6,111,63,2023-05-05,2023-10-04,0,365,304.11,6,111,63
ABS_TX_A90_D3,absolute,48485,Wichita,2024,11,117,22,2024-05-18,2024-10-24,0,366,319.672,11,117,22
ABS_TX_A90_D3,absolute,48485,Wichita,2025,9,75,18,2025-06-06,2025-10-03,0,365,205.479,9,75,18
ABS_TX_A90_D3,absolute,48487,Wilbarger,2015,5,89,40,2015-06-07,2015-09-19,89,365,243.836,5,89,40
ABS_TX_A90_D3,absolute,48487,Wilbarger,2016,6,87,62,2016-06-09,2016-10-18,87,366,237.705,6,87,62
ABS_TX_A90_D3,absolute,48487,Wilbarger,2017,8,85,35,2017-05-25,2017-09-23,85,365,232.877,8,85,35
ABS_TX_A90_D3,absolute,48487,Wilbarger,2018,7,113,56,2018-05-07,2018-09-20,113,365,309.589,7,113,56
ABS_TX_A90_D3,absolute,48487,Wilbarger,2019,5,99,33,2019-06-19,2019-10-02,99,365,271.233,5,99,33
ABS_TX_A90_D3,absolute,48487,Wilbarger,2020,6,102,69,2020-05-01,2020-09-08,102,366,278.689,6,102,69
ABS_TX_A90_D3,absolute,48487,Wilbarger,2021,9,89,34,2021-06-08,2021-10-10,89,365,243.836,9,89,34
ABS_TX_A90_D3,absolute,48487,Wilbarger,2022,7,124,53,2022-05-07,2022-09-26,124,365,339.726,7,124,53
ABS_TX_A90_D3,absolute,48487,Wilbarger,2023,5,110,71,2023-05-06,2023-10-03,110,365,301.37,5,110,71
ABS_TX_A90_D3,absolute,48487,Wilbarger,2024,10,108,38,2024-05-19,2024-10-13,108,366,295.082,10,108,38
ABS_TX_A90_D3,absolute,48487,Wilbarger,2025,11,100,43,2025-05-13,2025-10-04,100,365,273.973,11,100,43
ABS_TX_A90_D3,absolute,48489,Willacy,2015,8,74,26,2015-06-12,2015-10-16,1,365,202.74,8,74,26
ABS_TX_A90_D3,absolute,48489,Willacy,2016,7,117,51,2016-05-28,2016-10-21,1,366,319.672,7,117,51
ABS_TX_A90_D3,absolute,48489,Willacy,2017,7,103,42,2017-05-22,2017-09-29,3,365,282.192,7,103,42
ABS_TX_A90_D3,absolute,48489,Willacy,2018,7,125,60,2018-05-11,2018-10-07,125,365,342.466,7,125,60
ABS_TX_A90_D3,absolute,48489,Willacy,2019,4,142,104,2019-05-19,2019-10-11,142,365,389.041,4,142,104
ABS_TX_A90_D3,absolute,48489,Willacy,2020,9,113,37,2020-04-23,2020-10-15,113,366,308.743,9,113,37
ABS_TX_A90_D3,absolute,48489,Willacy,2021,10,95,51,2021-06-07,2021-10-14,0,365,260.274,10,95,51
ABS_TX_A90_D3,absolute,48489,Willacy,2022,15,120,19,2022-05-06,2022-10-17,5,365,328.767,15,120,19
ABS_TX_A90_D3,absolute,48489,Willacy,2023,6,129,46,2023-05-24,2023-10-26,0,365,353.425,6,129,46
ABS_TX_A90_D3,absolute,48489,Willacy,2024,6,129,43,2024-05-08,2024-10-04,0,366,352.459,6,129,43
ABS_TX_A90_D3,absolute,48489,Willacy,2025,9,137,32,2025-05-13,2025-10-30,0,365,375.342,9,137,32
ABS_TX_A90_D3,absolute,48491,Williamson,2015,7,111,54,2015-06-07,2015-10-17,0,365,304.11,7,111,54
ABS_TX_A90_D3,absolute,48491,Williamson,2016,7,100,49,2016-06-09,2016-10-20,0,366,273.224,7,100,49
ABS_TX_A90_D3,absolute,48491,Williamson,2017,7,89,36,2017-06-12,2017-09-25,0,365,243.836,7,89,36
ABS_TX_A90_D3,absolute,48491,Williamson,2018,6,110,33,2018-05-16,2018-09-20,0,365,301.37,6,110,33
ABS_TX_A90_D3,absolute,48491,Williamson,2019,6,110,72,2019-06-08,2019-10-06,0,365,301.37,6,110,72
ABS_TX_A90_D3,absolute,48491,Williamson,2020,4,91,64,2020-05-18,2020-09-08,0,366,248.634,4,91,64
ABS_TX_A90_D3,absolute,48491,Williamson,2021,5,88,38,2021-06-09,2021-09-22,0,365,241.096,5,88,38
ABS_TX_A90_D3,absolute,48491,Williamson,2022,4,136,89,2022-05-07,2022-09-29,0,365,372.603,4,136,89
ABS_TX_A90_D3,absolute,48491,Williamson,2023,3,117,96,2023-06-09,2023-10-22,0,365,320.548,3,117,96
ABS_TX_A90_D3,absolute,48491,Williamson,2024,8,130,36,2024-05-19,2024-10-28,0,366,355.191,8,130,36
ABS_TX_A90_D3,absolute,48491,Williamson,2025,10,127,47,2025-05-13,2025-10-13,0,365,347.945,10,127,47
ABS_TX_A90_D3,absolute,48493,Wilson,2015,8,86,28,2015-06-12,2015-10-16,1,365,235.616,8,86,28
ABS_TX_A90_D3,absolute,48493,Wilson,2016,10,112,37,2016-04-28,2016-10-20,1,366,306.011,10,112,37
ABS_TX_A90_D3,absolute,48493,Wilson,2017,6,88,40,2017-06-08,2017-09-25,0,365,241.096,6,88,40
ABS_TX_A90_D3,absolute,48493,Wilson,2018,5,114,61,2018-05-13,2018-09-10,34,365,312.329,5,114,61
ABS_TX_A90_D3,absolute,48493,Wilson,2019,7,118,70,2019-05-25,2019-10-07,68,365,323.288,7,118,70
ABS_TX_A90_D3,absolute,48493,Wilson,2020,6,108,69,2020-05-02,2020-10-12,108,366,295.082,6,108,69
ABS_TX_A90_D3,absolute,48493,Wilson,2021,7,90,37,2021-06-08,2021-09-29,90,365,246.575,7,90,37
ABS_TX_A90_D3,absolute,48493,Wilson,2022,6,141,89,2022-05-06,2022-10-16,141,365,386.301,6,141,89
ABS_TX_A90_D3,absolute,48493,Wilson,2023,1,119,119,2023-06-08,2023-10-04,119,365,326.027,1,119,119
ABS_TX_A90_D3,absolute,48493,Wilson,2024,5,132,36,2024-05-19,2024-10-15,132,366,360.656,5,132,36
ABS_TX_A90_D3,absolute,48493,Wilson,2025,6,144,62,2025-05-13,2025-10-21,144,365,394.521,6,144,62
ABS_TX_A90_D3,absolute,48495,Winkler,2015,7,111,53,2015-06-01,2015-09-29,0,365,304.11,7,111,53
ABS_TX_A90_D3,absolute,48495,Winkler,2016,6,101,53,2016-05-21,2016-10-18,0,366,275.956,6,101,53
ABS_TX_A90_D3,absolute,48495,Winkler,2017,12,109,32,2017-04-19,2017-09-22,0,365,298.63,12,109,32
ABS_TX_A90_D3,absolute,48495,Winkler,2018,6,107,29,2018-05-06,2018-09-02,0,365,293.151,6,107,29
ABS_TX_A90_D3,absolute,48495,Winkler,2019,5,114,88,2019-05-23,2019-10-01,0,365,312.329,5,114,88
ABS_TX_A90_D3,absolute,48495,Winkler,2020,7,134,100,2020-04-27,2020-10-11,0,366,366.12,7,134,100
ABS_TX_A90_D3,absolute,48495,Winkler,2021,10,113,38,2021-04-25,2021-10-10,1,365,309.589,10,113,38
ABS_TX_A90_D3,absolute,48495,Winkler,2022,10,122,74,2022-03-27,2022-09-25,0,365,334.247,10,122,74
ABS_TX_A90_D3,absolute,48495,Winkler,2023,8,123,46,2023-05-05,2023-09-30,21,365,336.986,8,123,46
ABS_TX_A90_D3,absolute,48495,Winkler,2024,14,134,25,2024-04-13,2024-10-15,1,366,366.12,14,134,25
ABS_TX_A90_D3,absolute,48495,Winkler,2025,13,109,40,2025-04-27,2025-10-03,106,365,298.63,13,109,40
ABS_TX_A90_D3,absolute,48497,Wise,2015,8,82,36,2015-06-07,2015-10-15,0,365,224.658,8,82,36
ABS_TX_A90_D3,absolute,48497,Wise,2016,6,81,60,2016-06-09,2016-09-24,0,366,221.311,6,81,60
ABS_TX_A90_D3,absolute,48497,Wise,2017,11,76,21,2017-05-26,2017-09-24,0,365,208.219,11,76,21
ABS_TX_A90_D3,absolute,48497,Wise,2018,4,98,66,2018-05-26,2018-09-20,0,365,268.493,4,98,66
ABS_TX_A90_D3,absolute,48497,Wise,2019,8,93,23,2019-06-19,2019-10-06,0,365,254.795,8,93,23
