sample,state,variable,county_fips,county_name,period,county_period_value_f,annual_observations_used,first_year_used,last_year_used,mean_contributing_stations,county_period_statistic
strict_balanced,TX,Tavg,48081,Coke,2020-2025,65.254,6,2020,2025,1.053,mean
strict_balanced,TX,Tavg,48083,Coleman,1980-1989,64.146,6,1982,1987,1.965,mean
strict_balanced,TX,Tavg,48083,Coleman,1990-1999,63.541,6,1992,1997,1.987,mean
strict_balanced,TX,Tavg,48083,Coleman,2000-2009,65.068,6,2002,2007,2.756,mean
strict_balanced,TX,Tavg,48083,Coleman,2010-2019,66.438,6,2012,2017,2.365,mean
strict_balanced,TX,Tavg,48083,Coleman,2020-2025,67.162,6,2020,2025,2.816,mean
strict_balanced,TX,Tavg,48085,Collin,1980-1989,64.557,6,1982,1987,1.958,mean
strict_balanced,TX,Tavg,48085,Collin,1990-1999,64.191,6,1992,1997,1.901,mean
strict_balanced,TX,Tavg,48085,Collin,2000-2009,64.89,6,2002,2007,2.785,mean
strict_balanced,TX,Tavg,48085,Collin,2010-2019,65.686,6,2012,2017,2.683,mean
strict_balanced,TX,Tavg,48085,Collin,2020-2025,66.782,6,2020,2025,2.328,mean
strict_balanced,TX,Tavg,48089,Colorado,1980-1989,68.18,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48089,Colorado,1990-1999,67.286,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48089,Colorado,2000-2009,68.636,6,2002,2007,1.932,mean
strict_balanced,TX,Tavg,48089,Colorado,2010-2019,70.126,6,2012,2017,2.701,mean
strict_balanced,TX,Tavg,48089,Colorado,2020-2025,71.383,6,2020,2025,2.246,mean
strict_balanced,TX,Tavg,48095,Concho,1980-1989,65.478,6,1982,1987,1.625,mean
strict_balanced,TX,Tavg,48095,Concho,1990-1999,65.988,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48095,Concho,2000-2009,65.04,6,2002,2007,2.277,mean
strict_balanced,TX,Tavg,48095,Concho,2010-2019,65.224,6,2012,2017,2.312,mean
strict_balanced,TX,Tavg,48095,Concho,2020-2025,66.253,6,2020,2025,2.101,mean
strict_balanced,TX,Tavg,48097,Cooke,1980-1989,62.564,6,1981,1988,1.0,mean
strict_balanced,TX,Tavg,48097,Cooke,1990-1999,62.349,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48097,Cooke,2000-2009,63.763,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48097,Cooke,2010-2019,63.89,6,2012,2017,1.968,mean
strict_balanced,TX,Tavg,48097,Cooke,2020-2025,64.41,6,2020,2025,1.738,mean
strict_balanced,TX,Tavg,48099,Coryell,1980-1989,65.328,6,1982,1987,1.958,mean
strict_balanced,TX,Tavg,48099,Coryell,1990-1999,65.018,6,1992,1997,1.934,mean
strict_balanced,TX,Tavg,48099,Coryell,2000-2009,65.547,6,2001,2006,1.952,mean
strict_balanced,TX,Tavg,48099,Coryell,2010-2019,67.744,6,2011,2017,1.55,mean
strict_balanced,TX,Tavg,48099,Coryell,2020-2025,68.287,6,2020,2025,1.207,mean
strict_balanced,TX,Tavg,48101,Cottle,1980-1989,61.262,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48101,Cottle,1990-1999,61.542,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48101,Cottle,2000-2009,63.187,6,2002,2007,1.469,mean
strict_balanced,TX,Tavg,48101,Cottle,2010-2019,63.777,6,2012,2017,1.994,mean
strict_balanced,TX,Tavg,48101,Cottle,2020-2025,64.4,6,2020,2025,1.63,mean
strict_balanced,TX,Tavg,48105,Crockett,1980-1989,63.817,6,1982,1988,1.0,mean
strict_balanced,TX,Tavg,48105,Crockett,1990-1999,64.028,6,1991,1997,1.72,mean
strict_balanced,TX,Tavg,48105,Crockett,2000-2009,64.48,6,2002,2007,3.041,mean
strict_balanced,TX,Tavg,48105,Crockett,2010-2019,65.148,6,2012,2017,3.042,mean
strict_balanced,TX,Tavg,48105,Crockett,2020-2025,66.66,6,2020,2025,1.148,mean
strict_balanced,TX,Tavg,48107,Crosby,1980-1989,58.881,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48107,Crosby,1990-1999,59.608,6,1992,1997,1.042,mean
strict_balanced,TX,Tavg,48107,Crosby,2000-2009,61.605,6,2002,2007,1.992,mean
strict_balanced,TX,Tavg,48107,Crosby,2010-2019,61.906,6,2012,2017,2.0,mean
strict_balanced,TX,Tavg,48107,Crosby,2020-2025,62.898,6,2020,2025,2.0,mean
strict_balanced,TX,Tavg,48113,Dallas,1980-1989,65.961,6,1982,1987,3.0,mean
strict_balanced,TX,Tavg,48113,Dallas,1990-1999,65.782,6,1992,1997,3.802,mean
strict_balanced,TX,Tavg,48113,Dallas,2000-2009,66.61,6,2002,2007,3.565,mean
strict_balanced,TX,Tavg,48113,Dallas,2010-2019,67.943,6,2012,2017,3.699,mean
strict_balanced,TX,Tavg,48113,Dallas,2020-2025,68.212,6,2020,2025,5.057,mean
strict_balanced,TX,Tavg,48121,Denton,1980-1989,64.097,6,1982,1987,2.493,mean
strict_balanced,TX,Tavg,48121,Denton,1990-1999,63.589,6,1992,1997,3.215,mean
strict_balanced,TX,Tavg,48121,Denton,2000-2009,65.712,6,2002,2007,4.219,mean
strict_balanced,TX,Tavg,48121,Denton,2010-2019,65.889,6,2012,2017,3.989,mean
strict_balanced,TX,Tavg,48121,Denton,2020-2025,67.037,6,2020,2025,3.987,mean
strict_balanced,TX,Tavg,48123,DeWitt,1980-1989,68.911,6,1982,1987,1.928,mean
strict_balanced,TX,Tavg,48123,DeWitt,1990-1999,69.319,6,1992,1997,1.941,mean
strict_balanced,TX,Tavg,48123,DeWitt,2000-2009,69.426,6,2001,2008,1.79,mean
strict_balanced,TX,Tavg,48123,DeWitt,2010-2019,70.486,6,2012,2017,1.991,mean
strict_balanced,TX,Tavg,48123,DeWitt,2020-2025,72.425,6,2020,2025,1.626,mean
strict_balanced,TX,Tavg,48125,Dickens,1980-1989,61.313,6,1980,1988,1.0,mean
strict_balanced,TX,Tavg,48125,Dickens,1990-1999,61.505,6,1991,1998,1.0,mean
strict_balanced,TX,Tavg,48125,Dickens,2000-2009,61.452,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48125,Dickens,2010-2019,62.071,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48125,Dickens,2020-2025,63.239,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48131,Duval,1980-1989,71.835,6,1981,1988,1.759,mean
strict_balanced,TX,Tavg,48131,Duval,1990-1999,72.519,6,1991,1998,2.12,mean
strict_balanced,TX,Tavg,48131,Duval,2000-2009,72.116,6,2001,2007,1.872,mean
strict_balanced,TX,Tavg,48131,Duval,2010-2019,72.939,6,2012,2017,1.892,mean
strict_balanced,TX,Tavg,48131,Duval,2020-2025,74.055,6,2020,2025,1.386,mean
strict_balanced,TX,Tavg,48135,Ector,1980-1989,64.023,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48135,Ector,1990-1999,64.311,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48135,Ector,2000-2009,64.905,6,2002,2007,3.401,mean
strict_balanced,TX,Tavg,48135,Ector,2010-2019,65.547,6,2012,2017,3.105,mean
strict_balanced,TX,Tavg,48135,Ector,2020-2025,66.592,6,2020,2025,2.32,mean
strict_balanced,TX,Tavg,48139,Ellis,1980-1989,65.452,6,1982,1987,2.906,mean
strict_balanced,TX,Tavg,48139,Ellis,1990-1999,65.116,6,1992,1997,2.906,mean
strict_balanced,TX,Tavg,48139,Ellis,2000-2009,65.901,6,2002,2007,2.655,mean
strict_balanced,TX,Tavg,48139,Ellis,2010-2019,66.326,6,2012,2017,3.038,mean
strict_balanced,TX,Tavg,48139,Ellis,2020-2025,67.299,6,2020,2025,1.967,mean
strict_balanced,TX,Tavg,48141,El Paso,1980-1989,63.056,6,1982,1987,3.871,mean
strict_balanced,TX,Tavg,48141,El Paso,1990-1999,64.676,6,1992,1997,3.86,mean
strict_balanced,TX,Tavg,48141,El Paso,2000-2009,65.09,6,2002,2007,4.317,mean
strict_balanced,TX,Tavg,48141,El Paso,2010-2019,64.687,6,2012,2017,1.765,mean
strict_balanced,TX,Tavg,48141,El Paso,2020-2025,66.382,6,2020,2025,2.164,mean
strict_balanced,TX,Tavg,48143,Erath,1980-1989,63.742,6,1982,1987,1.981,mean
strict_balanced,TX,Tavg,48143,Erath,1990-1999,63.125,6,1992,1997,1.955,mean
strict_balanced,TX,Tavg,48143,Erath,2000-2009,63.897,6,2002,2007,1.828,mean
strict_balanced,TX,Tavg,48143,Erath,2010-2019,66.119,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48143,Erath,2020-2025,67.021,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48147,Fannin,1980-1989,63.479,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48147,Fannin,1990-1999,61.774,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48147,Fannin,2000-2009,63.552,6,2002,2007,1.886,mean
strict_balanced,TX,Tavg,48147,Fannin,2010-2019,64.502,6,2012,2017,1.975,mean
strict_balanced,TX,Tavg,48147,Fannin,2020-2025,65.27,6,2020,2025,1.957,mean
strict_balanced,TX,Tavg,48149,Fayette,1980-1989,69.104,6,1982,1987,1.918,mean
strict_balanced,TX,Tavg,48149,Fayette,1990-1999,69.057,6,1992,1997,1.951,mean
strict_balanced,TX,Tavg,48149,Fayette,2000-2009,69.414,6,2002,2007,2.956,mean
strict_balanced,TX,Tavg,48149,Fayette,2010-2019,70.308,6,2012,2017,3.34,mean
strict_balanced,TX,Tavg,48149,Fayette,2020-2025,71.26,6,2020,2025,1.833,mean
strict_balanced,TX,Tavg,48153,Floyd,1980-1989,58.165,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48153,Floyd,1990-1999,58.666,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48153,Floyd,2000-2009,59.576,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48153,Floyd,2010-2019,59.698,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48153,Floyd,2020-2025,60.643,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48157,Fort Bend,1980-1989,68.78,6,1982,1987,1.952,mean
strict_balanced,TX,Tavg,48157,Fort Bend,1990-1999,69.556,6,1991,1996,1.909,mean
strict_balanced,TX,Tavg,48157,Fort Bend,2000-2009,70.528,6,2002,2007,2.629,mean
strict_balanced,TX,Tavg,48157,Fort Bend,2010-2019,71.095,6,2012,2017,2.075,mean
strict_balanced,TX,Tavg,48157,Fort Bend,2020-2025,72.599,6,2020,2025,1.568,mean
strict_balanced,TX,Tavg,48165,Gaines,1980-1989,60.764,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48165,Gaines,1990-1999,61.034,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48165,Gaines,2000-2009,61.48,6,2001,2007,1.071,mean
strict_balanced,TX,Tavg,48165,Gaines,2010-2019,62.358,6,2012,2017,1.845,mean
strict_balanced,TX,Tavg,48165,Gaines,2020-2025,63.943,6,2020,2025,1.567,mean
strict_balanced,TX,Tavg,48167,Galveston,1980-1989,69.945,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48167,Galveston,1990-1999,69.73,6,1992,1997,2.35,mean
strict_balanced,TX,Tavg,48167,Galveston,2000-2009,70.666,6,2002,2007,3.161,mean
strict_balanced,TX,Tavg,48167,Galveston,2010-2019,71.483,6,2012,2017,2.0,mean
strict_balanced,TX,Tavg,48167,Galveston,2020-2025,72.778,6,2020,2025,1.939,mean
strict_balanced,TX,Tavg,48169,Garza,1980-1989,60.789,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48169,Garza,1990-1999,63.034,6,1993,1998,1.74,mean
strict_balanced,TX,Tavg,48169,Garza,2000-2009,62.922,6,2002,2007,1.977,mean
strict_balanced,TX,Tavg,48169,Garza,2010-2019,63.939,6,2012,2017,2.0,mean
strict_balanced,TX,Tavg,48169,Garza,2020-2025,65.252,6,2020,2025,2.0,mean
strict_balanced,TX,Tavg,48171,Gillespie,1980-1989,65.101,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48171,Gillespie,1990-1999,66.822,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48171,Gillespie,2000-2009,66.346,6,2002,2007,1.964,mean
strict_balanced,TX,Tavg,48171,Gillespie,2010-2019,66.234,6,2012,2017,3.948,mean
strict_balanced,TX,Tavg,48171,Gillespie,2020-2025,67.415,6,2020,2025,3.823,mean
strict_balanced,TX,Tavg,48175,Goliad,1980-1989,70.923,6,1980,1985,1.0,mean
strict_balanced,TX,Tavg,48175,Goliad,1990-1999,72.257,6,1990,1995,1.0,mean
strict_balanced,TX,Tavg,48175,Goliad,2000-2009,70.973,6,2002,2007,1.728,mean
strict_balanced,TX,Tavg,48175,Goliad,2010-2019,70.202,6,2012,2017,1.289,mean
strict_balanced,TX,Tavg,48175,Goliad,2020-2025,71.424,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48177,Gonzales,1980-1989,68.854,6,1982,1987,1.936,mean
strict_balanced,TX,Tavg,48177,Gonzales,1990-1999,68.128,6,1992,1997,1.921,mean
strict_balanced,TX,Tavg,48177,Gonzales,2000-2009,69.151,6,2002,2007,2.48,mean
strict_balanced,TX,Tavg,48177,Gonzales,2010-2019,69.6,6,2012,2017,2.959,mean
strict_balanced,TX,Tavg,48177,Gonzales,2020-2025,71.406,6,2020,2025,3.168,mean
strict_balanced,TX,Tavg,48179,Gray,1980-1989,57.823,6,1982,1987,1.968,mean
strict_balanced,TX,Tavg,48179,Gray,1990-1999,57.54,6,1992,1997,1.95,mean
strict_balanced,TX,Tavg,48179,Gray,2000-2009,58.662,6,2002,2007,1.828,mean
strict_balanced,TX,Tavg,48179,Gray,2010-2019,58.525,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48179,Gray,2020-2025,59.455,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48181,Grayson,1980-1989,63.133,6,1982,1987,1.976,mean
strict_balanced,TX,Tavg,48181,Grayson,1990-1999,62.268,6,1992,1997,1.912,mean
strict_balanced,TX,Tavg,48181,Grayson,2000-2009,63.517,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48181,Grayson,2010-2019,64.7,6,2012,2017,1.976,mean
strict_balanced,TX,Tavg,48181,Grayson,2020-2025,65.375,6,2020,2025,1.944,mean
strict_balanced,TX,Tavg,48189,Hale,1980-1989,58.806,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48189,Hale,1990-1999,58.473,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48189,Hale,2000-2009,58.904,6,2002,2007,2.792,mean
strict_balanced,TX,Tavg,48189,Hale,2010-2019,59.684,6,2012,2017,3.0,mean
strict_balanced,TX,Tavg,48189,Hale,2020-2025,60.438,6,2020,2025,3.0,mean
strict_balanced,TX,Tavg,48191,Hall,1980-1989,61.373,6,1982,1987,1.724,mean
strict_balanced,TX,Tavg,48191,Hall,1990-1999,60.85,6,1992,1997,1.928,mean
strict_balanced,TX,Tavg,48191,Hall,2000-2009,61.266,6,2002,2007,1.977,mean
strict_balanced,TX,Tavg,48191,Hall,2010-2019,62.207,6,2012,2017,2.0,mean
strict_balanced,TX,Tavg,48191,Hall,2020-2025,62.79,6,2020,2025,2.0,mean
strict_balanced,TX,Tavg,48195,Hansford,1980-1989,57.514,6,1982,1987,1.866,mean
strict_balanced,TX,Tavg,48195,Hansford,1990-1999,56.852,6,1992,1997,1.935,mean
strict_balanced,TX,Tavg,48195,Hansford,2000-2009,57.545,6,2000,2008,1.446,mean
strict_balanced,TX,Tavg,48195,Hansford,2010-2019,57.153,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48195,Hansford,2020-2025,58.458,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48201,Harris,1980-1989,68.66,6,1982,1987,3.988,mean
strict_balanced,TX,Tavg,48201,Harris,1990-1999,69.647,6,1992,1997,3.758,mean
strict_balanced,TX,Tavg,48201,Harris,2000-2009,70.384,6,2002,2007,3.901,mean
strict_balanced,TX,Tavg,48201,Harris,2010-2019,70.916,6,2012,2017,3.2,mean
strict_balanced,TX,Tavg,48201,Harris,2020-2025,72.317,6,2020,2025,3.151,mean
strict_balanced,TX,Tavg,48203,Harrison,1980-1989,63.801,6,1980,1988,1.096,mean
strict_balanced,TX,Tavg,48203,Harrison,1990-1999,63.676,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48203,Harrison,2000-2009,65.315,6,2002,2007,2.889,mean
strict_balanced,TX,Tavg,48203,Harrison,2010-2019,65.288,6,2012,2017,2.884,mean
strict_balanced,TX,Tavg,48203,Harrison,2020-2025,65.759,6,2020,2025,3.588,mean
strict_balanced,TX,Tavg,48205,Hartley,1980-1989,55.986,6,1981,1986,1.35,mean
strict_balanced,TX,Tavg,48205,Hartley,1990-1999,54.681,6,1992,1997,2.628,mean
strict_balanced,TX,Tavg,48205,Hartley,2000-2009,55.656,6,2002,2007,2.77,mean
strict_balanced,TX,Tavg,48205,Hartley,2010-2019,57.233,6,2012,2017,1.982,mean
strict_balanced,TX,Tavg,48205,Hartley,2020-2025,57.45,6,2020,2025,1.686,mean
strict_balanced,TX,Tavg,48209,Hays,1980-1989,67.24,6,1981,1988,1.593,mean
strict_balanced,TX,Tavg,48209,Hays,1990-1999,67.883,6,1992,1997,1.955,mean
strict_balanced,TX,Tavg,48209,Hays,2000-2009,68.067,6,2002,2007,1.966,mean
strict_balanced,TX,Tavg,48209,Hays,2010-2019,68.81,6,2012,2017,1.989,mean
strict_balanced,TX,Tavg,48209,Hays,2020-2025,69.618,6,2020,2025,1.959,mean
strict_balanced,TX,Tavg,48213,Henderson,1980-1989,65.232,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48213,Henderson,1990-1999,65.548,6,1990,1998,1.0,mean
strict_balanced,TX,Tavg,48213,Henderson,2000-2009,66.08,6,2002,2007,1.851,mean
strict_balanced,TX,Tavg,48213,Henderson,2010-2019,66.913,6,2012,2017,1.994,mean
strict_balanced,TX,Tavg,48213,Henderson,2020-2025,66.943,6,2020,2025,1.845,mean
strict_balanced,TX,Tavg,48215,Hidalgo,1980-1989,74.065,6,1982,1987,4.865,mean
strict_balanced,TX,Tavg,48215,Hidalgo,1990-1999,74.319,6,1992,1997,5.499,mean
strict_balanced,TX,Tavg,48215,Hidalgo,2000-2009,75.067,6,2002,2007,9.579,mean
strict_balanced,TX,Tavg,48215,Hidalgo,2010-2019,75.504,6,2012,2017,9.498,mean
strict_balanced,TX,Tavg,48215,Hidalgo,2020-2025,76.278,6,2020,2025,8.681,mean
strict_balanced,TX,Tavg,48219,Hockley,1980-1989,58.016,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48219,Hockley,1990-1999,59.616,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48219,Hockley,2000-2009,59.788,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48219,Hockley,2010-2019,60.209,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48219,Hockley,2020-2025,60.505,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48223,Hopkins,1980-1989,62.988,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48223,Hopkins,1990-1999,63.572,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48223,Hopkins,2000-2009,64.339,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48223,Hopkins,2010-2019,65.304,6,2012,2017,1.96,mean
strict_balanced,TX,Tavg,48223,Hopkins,2020-2025,65.838,6,2020,2025,2.898,mean
strict_balanced,TX,Tavg,48225,Houston,1980-1989,65.652,6,1981,1986,1.934,mean
strict_balanced,TX,Tavg,48225,Houston,1990-1999,66.197,6,1991,1998,1.0,mean
strict_balanced,TX,Tavg,48225,Houston,2000-2009,67.579,6,2002,2007,1.722,mean
strict_balanced,TX,Tavg,48225,Houston,2010-2019,68.341,6,2012,2017,1.921,mean
strict_balanced,TX,Tavg,48225,Houston,2020-2025,68.356,6,2020,2025,1.991,mean
strict_balanced,TX,Tavg,48229,Hudspeth,1980-1989,60.812,6,1982,1987,5.179,mean
strict_balanced,TX,Tavg,48229,Hudspeth,1990-1999,61.686,6,1992,1997,5.496,mean
strict_balanced,TX,Tavg,48229,Hudspeth,2000-2009,62.311,6,2002,2007,3.237,mean
strict_balanced,TX,Tavg,48229,Hudspeth,2010-2019,63.404,6,2012,2017,1.896,mean
strict_balanced,TX,Tavg,48229,Hudspeth,2020-2025,65.337,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48233,Hutchinson,1980-1989,57.854,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48233,Hutchinson,1990-1999,58.238,6,1992,1997,1.832,mean
strict_balanced,TX,Tavg,48233,Hutchinson,2000-2009,59.877,6,2002,2007,3.894,mean
strict_balanced,TX,Tavg,48233,Hutchinson,2010-2019,61.003,6,2012,2017,3.982,mean
strict_balanced,TX,Tavg,48233,Hutchinson,2020-2025,61.576,6,2020,2025,2.979,mean
strict_balanced,TX,Tavg,48241,Jasper,1980-1989,65.602,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48241,Jasper,1990-1999,64.382,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48241,Jasper,2000-2009,67.078,6,2002,2007,1.0,mean
strict_balanced,TX,Tavg,48241,Jasper,2010-2019,68.672,6,2014,2019,1.0,mean
strict_balanced,TX,Tavg,48241,Jasper,2020-2025,69.322,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48243,Jeff Davis,1980-1989,59.338,6,1982,1987,2.87,mean
strict_balanced,TX,Tavg,48243,Jeff Davis,1990-1999,60.619,6,1992,1997,3.91,mean
strict_balanced,TX,Tavg,48243,Jeff Davis,2000-2009,60.646,6,2002,2007,3.743,mean
strict_balanced,TX,Tavg,48243,Jeff Davis,2010-2019,62.333,6,2012,2017,3.871,mean
strict_balanced,TX,Tavg,48243,Jeff Davis,2020-2025,63.358,6,2020,2025,3.248,mean
strict_balanced,TX,Tavg,48245,Jefferson,1980-1989,68.15,6,1982,1987,1.997,mean
strict_balanced,TX,Tavg,48245,Jefferson,1990-1999,68.402,6,1992,1997,1.998,mean
strict_balanced,TX,Tavg,48245,Jefferson,2000-2009,69.384,6,2002,2007,3.682,mean
strict_balanced,TX,Tavg,48245,Jefferson,2010-2019,70.08,6,2012,2017,3.972,mean
strict_balanced,TX,Tavg,48245,Jefferson,2020-2025,70.846,6,2020,2025,3.334,mean
strict_balanced,TX,Tavg,48249,Jim Wells,1980-1989,71.219,6,1982,1987,1.795,mean
strict_balanced,TX,Tavg,48249,Jim Wells,1990-1999,71.643,6,1992,1997,2.152,mean
strict_balanced,TX,Tavg,48249,Jim Wells,2000-2009,72.416,6,2002,2007,2.73,mean
strict_balanced,TX,Tavg,48249,Jim Wells,2010-2019,72.675,6,2012,2017,1.99,mean
strict_balanced,TX,Tavg,48249,Jim Wells,2020-2025,73.444,6,2020,2025,2.135,mean
strict_balanced,TX,Tavg,48251,Johnson,1980-1989,66.107,6,1982,1987,1.264,mean
strict_balanced,TX,Tavg,48251,Johnson,1990-1999,65.413,6,1992,1997,1.975,mean
strict_balanced,TX,Tavg,48251,Johnson,2000-2009,66.481,6,2002,2007,1.83,mean
strict_balanced,TX,Tavg,48251,Johnson,2010-2019,66.101,6,2012,2017,2.882,mean
strict_balanced,TX,Tavg,48251,Johnson,2020-2025,66.799,6,2020,2025,2.688,mean
strict_balanced,TX,Tavg,48253,Jones,1980-1989,64.663,6,1981,1988,1.757,mean
strict_balanced,TX,Tavg,48253,Jones,1990-1999,63.908,6,1992,1997,1.985,mean
strict_balanced,TX,Tavg,48253,Jones,2000-2009,64.538,6,2002,2007,1.942,mean
strict_balanced,TX,Tavg,48253,Jones,2010-2019,64.583,6,2012,2017,1.76,mean
strict_balanced,TX,Tavg,48253,Jones,2020-2025,65.39,6,2020,2025,1.95,mean
strict_balanced,TX,Tavg,48259,Kendall,1980-1989,65.645,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48259,Kendall,1990-1999,65.393,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48259,Kendall,2000-2009,66.096,6,2001,2006,1.0,mean
strict_balanced,TX,Tavg,48259,Kendall,2010-2019,67.019,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48259,Kendall,2020-2025,70.265,6,2020,2025,1.774,mean
strict_balanced,TX,Tavg,48263,Kent,1980-1989,61.554,6,1981,1988,1.0,mean
strict_balanced,TX,Tavg,48263,Kent,1990-1999,60.92,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48263,Kent,2000-2009,62.153,6,2002,2008,1.0,mean
strict_balanced,TX,Tavg,48263,Kent,2010-2019,63.826,6,2012,2017,1.0,mean
strict_balanced,TX,Tavg,48263,Kent,2020-2025,64.692,6,2020,2025,1.0,mean
strict_balanced,TX,Tavg,48265,Kerr,1980-1989,63.812,6,1982,1987,1.0,mean
strict_balanced,TX,Tavg,48265,Kerr,1990-1999,64.467,6,1992,1997,1.14,mean
strict_balanced,TX,Tavg,48265,Kerr,2000-2009,65.193,6,2002,2007,1.72,mean
strict_balanced,TX,Tavg,48265,Kerr,2010-2019,65.56,6,2012,2017,2.987,mean
strict_balanced,TX,Tavg,48265,Kerr,2020-2025,66.704,6,2020,2025,2.858,mean
strict_balanced,TX,Tavg,48269,King,1980-1989,62.078,6,1982,1988,1.0,mean
strict_balanced,TX,Tavg,48269,King,1990-1999,61.482,6,1992,1997,1.257,mean
strict_balanced,TX,Tavg,48269,King,2000-2009,62.624,6,2002,2007,1.902,mean
strict_balanced,TX,Tavg,48269,King,2010-2019,63.534,6,2012,2017,2.0,mean
strict_balanced,TX,Tavg,48269,King,2020-2025,64.21,6,2020,2025,2.0,mean
strict_balanced,TX,Tavg,48273,Kleberg,1980-1989,72.555,6,1982,1987,1.93,mean
strict_balanced,TX,Tavg,48273,Kleberg,1990-1999,72.65,6,1992,1997,1.489,mean
strict_balanced,TX,Tavg,48273,Kleberg,2000-2009,72.67,6,2001,2007,1.806,mean
strict_balanced,TX,Tavg,48273,Kleberg,2010-2019,74.027,6,2012,2017,1.951,mean
strict_balanced,TX,Tavg,48273,Kleberg,2020-2025,75.179,6,2020,2025,1.846,mean
strict_balanced,TX,Tavg,48277,Lamar,1980-1989,63.913,6,1981,1988,1.0,mean
strict_balanced,TX,Tavg,48277,Lamar,1990-1999,62.286,6,1992,1997,1.0,mean
strict_balanced,TX,Tavg,48277,Lamar,2000-2009,65.504,6,2001,2006,1.0,mean
strict_balanced,TX,Tavg,48277,Lamar,2010-2019,65.101,6,2012,2017,1.968,mean
strict_balanced,TX,Tavg,48277,Lamar,2020-2025,65.636,6,2020,2025,1.895,mean
strict_balanced,TX,Tavg,48279,Lamb,1980-1989,56.959,6,1982,1987,1.888,mean
strict_balanced,TX,Tavg,48279,Lamb,1990-1999,57.947,6,1992,1997,1.926,mean
strict_balanced,TX,Tavg,48279,Lamb,2000-2009,59.263,6,2002,2007,1.592,mean
strict_balanced,TX,Tavg,48279,Lamb,2010-2019,59.053,6,2012,2017,2.0,mean
strict_balanced,TX,Tavg,48279,Lamb,2020-2025,59.817,6,2020,2025,2.0,mean
strict_balanced,TX,Tavg,48291,Liberty,1980-1989,67.771,6,1982,1987,2.91,mean
strict_balanced,TX,Tavg,48291,Liberty,1990-1999,68.372,6,1992,1997,2.94,mean
strict_balanced,TX,Tavg,48291,Liberty,2000-2009,68.514,6,2002,2007,4.238,mean
strict_balanced,TX,Tavg,48291,Liberty,2010-2019,69.179,6,2012,2017,4.925,mean
